,Date,BTC-USD,LTC-USD,NMC-USD,DOGE-USD,XRP-USD,DASH-USD,XMR-USD,XVG-USD,XLM-USD
1801,2019-12-07,15453520564.0,2380335463.0,223.0,62933099.0,1073561928.0,254685506.0,149451115.0,38832308.0,161472546.0
1802,2019-12-08,15409908086.0,2266427857.0,170.0,55442239.0,1117646358.0,250165556.0,121427914.0,5696698.0,159244878.0
1803,2019-12-09,17872021272.0,2473452708.0,3743.0,62696753.0,1241659373.0,279494268.0,131692116.0,67959158.0,184029266.0
1804,2019-12-10,18249031195.0,2349745528.0,3842.0,69802464.0,1191690782.0,263294458.0,164652345.0,15338230.0,187877398.0
1805,2019-12-11,16350490689.0,2507211954.0,4258.0,64108062.0,1072062152.0,254820772.0,131916995.0,3618066.0,200779620.0
1806,2019-12-12,18927080224.0,2740797932.0,3480.0,66238690.0,1287697362.0,269911451.0,114782983.0,2571252.0,207030753.0
1807,2019-12-13,17125736940.0,2766557274.0,1717.0,65851726.0,1252707498.0,263841028.0,102891717.0,1772461.0,166277796.0
1808,2019-12-14,17137029730.0,2721787991.0,4117.0,71849717.0,1078990952.0,251838983.0,98556824.0,2766388.0,178719118.0
1809,2019-12-15,16881129804.0,2668105124.0,14157.0,66491990.0,1171149673.0,274840843.0,104854859.0,3178620.0,184576351.0
1810,2019-12-16,20213265950.0,3046141449.0,2908.0,68370095.0,1486338425.0,255386554.0,101870933.0,3556728.0,188173197.0
1811,2019-12-17,22363804217.0,3283924746.0,3479.0,85349928.0,2059426123.0,262627863.0,101487732.0,2617316.0,223440074.0
1812,2019-12-18,31836522778.0,3845534650.0,4793.0,98147109.0,2136022808.0,274331819.0,115846058.0,2305091.0,253895323.0
1813,2019-12-19,25904604416.0,3173676635.0,2906.0,79064574.0,1588179338.0,246793993.0,125632136.0,2293388.0,210750075.0
1814,2019-12-20,22633815180.0,2778859161.0,3438.0,67083802.0,1765470385.0,236620822.0,102434254.0,1327300.0,196248519.0
1815,2019-12-21,19312552168.0,2655178488.0,2485.0,66682998.0,1208597753.0,202625006.0,106102856.0,1048382.0,178466491.0
1816,2019-12-22,23134537956.0,3141032976.0,4481.0,70976748.0,1261599021.0,207633884.0,119713580.0,975771.0,192185818.0
1817,2019-12-23,27831788041.0,3163414128.0,6075.0,77708509.0,1402992086.0,221437668.0,112661124.0,1476324.0,188544968.0
1818,2019-12-24,22991622105.0,2860933776.0,2716.0,71860410.0,1255576963.0,234610156.0,104538333.0,972008.0,190571245.0
1819,2019-12-25,21559505149.0,2773383486.0,567.0,79207264.0,1140140919.0,231213797.0,86017236.0,743259.0,160886227.0
1820,2019-12-26,22787010034.0,2848923906.0,2541.0,71906467.0,1177534639.0,297344626.0,89292487.0,912419.0,159865552.0
1821,2019-12-27,22777360996.0,2949759036.0,1667.0,75486740.0,1151157499.0,228790249.0,92836745.0,1025744.0,186418572.0
1822,2019-12-28,21365673026.0,3260638656.0,2430.0,64539193.0,1168758140.0,258317069.0,90986577.0,876077.0,158028356.0
1823,2019-12-29,22445257702.0,3573796558.0,2497.0,67109832.0,1176573822.0,291554835.0,90219027.0,1196096.0,148653161.0
1824,2019-12-30,22874131672.0,3330795171.0,6006.0,73171188.0,1247499610.0,236575767.0,66565171.0,1257878.0,167585185.0
1825,2019-12-31,21167946112.0,3015923778.0,2491.0,69469785.0,1116761075.0,228348982.0,61657735.0,1184085.0,157108041.0
1826,2020-01-01,18565664997.0,2782992323.0,2377.0,51180941.0,1041134003.0,209558954.0,75903149.0,1155978.0,168402204.0
1827,2020-01-02,20802083465.0,2759827139.0,3624.0,65071106.0,1085351426.0,200098184.0,81645163.0,1492369.0,151848963.0
1828,2020-01-03,28111481032.0,3260961326.0,526.0,62619988.0,1270017043.0,244420570.0,145826653.0,1206130.0,168931018.0
1829,2020-01-04,18444271275.0,2843192897.0,3798.0,94227582.0,999331594.0,429327843.0,61952234.0,1099851.0,152253766.0
1830,2020-01-05,19725074095.0,3017148033.0,4072.0,52631740.0,1168067557.0,439864007.0,51316114.0,1153168.0,165956087.0
1831,2020-01-06,23276261598.0,3349237768.0,2518.0,54562409.0,2301679290.0,496237320.0,72292283.0,2863812.0,248276598.0
1832,2020-01-07,28767291327.0,3611521907.0,7101.0,52767343.0,2237698314.0,395124565.0,71803694.0,4000326.0,239407286.0
1833,2020-01-08,31672559265.0,3633957130.0,1784.0,77251526.0,1782128652.0,314320136.0,69698036.0,2687989.0,213522156.0
1834,2020-01-09,24045990466.0,2986327757.0,634.0,70690571.0,1341130889.0,247077074.0,64810309.0,926964.0,171728899.0
1835,2020-01-10,28714583844.0,3808140302.0,662.0,87683356.0,1693646276.0,360608270.0,65556437.0,845507.0,211752195.0
1836,2020-01-11,25521165085.0,3915781115.0,5765.0,94203409.0,1655817070.0,581950368.0,94891787.0,818949.0,216830961.0
1837,2020-01-12,22903438381.0,3858852964.0,2412.0,79426215.0,1496128430.0,535827585.0,52045488.0,990130.0,207151685.0
1838,2020-01-13,22482910688.0,3336204744.0,2050.0,83849846.0,1321442559.0,476814382.0,58833704.0,1956907.0,224390629.0
1839,2020-01-14,44841784107.0,5729547956.0,2456.0,128635383.0,2639844916.0,1090046613.0,113675912.0,4504795.0,325107091.0
1840,2020-01-15,40102834650.0,5070738793.0,4206.0,128940321.0,2590278224.0,2736888861.0,166405671.0,2395327.0,334258693.0
1841,2020-01-16,31313981931.0,4347723835.0,5347.0,98124199.0,2066952513.0,1925351036.0,118716552.0,1865677.0,316566307.0
1842,2020-01-17,36372139320.0,5067456613.0,5977.0,117752841.0,2418043081.0,1536993729.0,118624802.0,2976681.0,519487809.0
1843,2020-01-18,32337772627.0,4426051530.0,2482.0,108133943.0,2391157804.0,1315737751.0,83759887.0,1098133.0,619953488.0
1844,2020-01-19,34217320471.0,4197776579.0,5538.0,108085147.0,2211717302.0,1186646796.0,71810753.0,1084641.0,557236013.0
1845,2020-01-20,26422375678.0,3306438947.0,4051.0,92022277.0,1723535818.0,1208948881.0,62026473.0,720265.0,570944249.0
1846,2020-01-21,24097418512.0,3130143642.0,3279.0,84321565.0,1701652845.0,964611063.0,57432225.0,1226156.0,404072680.0
1847,2020-01-22,22600204051.0,3076205980.0,3405.0,82852580.0,1517150861.0,824540369.0,59334379.0,1019220.0,334827929.0
1848,2020-01-23,25770680779.0,3348002983.0,827.0,91866620.0,1600294983.0,837448530.0,60781828.0,847140.0,383108495.0
1849,2020-01-24,24397913026.0,3532776556.0,227.0,86865882.0,1706347379.0,829271731.0,65482396.0,604106.0,382153105.0
1850,2020-01-25,19647331549.0,2938756558.0,441.0,82421399.0,1373179560.0,684814780.0,41758021.0,719973.0,319119540.0
1851,2020-01-26,22177678796.0,3283750798.0,3615.0,73458474.0,1583964764.0,1048666266.0,51959186.0,691345.0,325709373.0
1852,2020-01-27,28647338393.0,3832184228.0,2570.0,89023414.0,1722593699.0,1185315336.0,65532166.0,779005.0,354309858.0
1853,2020-01-28,34398744403.0,4220742210.0,5831.0,91528771.0,2052700894.0,1056404598.0,60865269.0,1668925.0,435796280.0
1854,2020-01-29,30682598115.0,3894445882.0,7089.0,80676219.0,1883265674.0,1310968165.0,75659540.0,3559562.0,408058902.0
1855,2020-01-30,32378792851.0,6042169957.0,5856.0,83967914.0,2125017678.0,1175856865.0,96778424.0,1163176.0,382600193.0
1856,2020-01-31,29432489719.0,5718104791.0,3472.0,76519295.0,1892170752.0,995498642.0,113417706.0,777055.0,365221348.0
1857,2020-02-01,25922656496.0,6009767449.0,3489.0,78730830.0,1592451417.0,809915887.0,76400844.0,1223518.0,351749271.0
1858,2020-02-02,30835736946.0,5482993030.0,4416.0,91552515.0,2477130012.0,795391925.0,120996894.0,2432744.0,459980666.0
1859,2020-02-03,30934096509.0,4965069690.0,2568.0,78856631.0,2156814065.0,805030077.0,112774900.0,2316417.0,386201629.0
1860,2020-02-04,29893183716.0,4449652117.0,1869.0,89790002.0,2900951896.0,767274423.0,80747174.0,2420505.0,435813336.0
1861,2020-02-05,35222060874.0,5169585841.0,1574.0,105741619.0,3332447611.0,1040214025.0,86614281.0,2835942.0,520288061.0
1862,2020-02-06,37628823716.0,5463272394.0,2843.0,108711614.0,3079150333.0,1034128121.0,89213794.0,2856940.0,516539220.0
1863,2020-02-07,34522718159.0,5051951258.0,2384.0,130273878.0,2372731517.0,844151055.0,110193000.0,3621476.0,519263943.0
1864,2020-02-08,35172043762.0,5496860399.0,5164.0,203803814.0,2380993304.0,1229051151.0,106189645.0,3022114.0,479921994.0
1865,2020-02-09,35807884663.0,5145711108.0,2178.0,218861527.0,2343599758.0,953702544.0,124583964.0,2178566.0,477162368.0
1866,2020-02-10,39386548075.0,5373709984.0,10291.0,195582003.0,2403459577.0,912410981.0,138845141.0,4341498.0,514592414.0
1867,2020-02-11,37648059389.0,4742120918.0,1601.0,169747135.0,2383677083.0,880829792.0,145122272.0,6279605.0,518483533.0
1868,2020-02-12,43444303830.0,5701884854.0,6000.0,181406960.0,4092541037.0,984582476.0,188475506.0,5421125.0,733460111.0
1869,2020-02-13,49356071373.0,6579062946.0,3169.0,168543942.0,6473779289.0,1013736024.0,156870155.0,9352689.0,849232918.0
1870,2020-02-14,43338264162.0,5382846670.0,707.0,140849233.0,4476902769.0,858271722.0,134937261.0,5361705.0,640075025.0
1871,2020-02-15,43865054831.0,5612667760.0,5986.0,144726029.0,4282439063.0,890484409.0,146497146.0,4500019.0,577812168.0
1872,2020-02-16,43374780305.0,6186098306.0,5585.0,149831933.0,4025339058.0,935525392.0,152273797.0,3535881.0,632562189.0
1873,2020-02-17,45998298413.0,5593944695.0,4272.0,149622002.0,3690067847.0,978398584.0,164389216.0,3044387.0,619668937.0
1874,2020-02-18,47271023953.0,5600214717.0,3995.0,144188844.0,3719318846.0,851870268.0,141145279.0,2486648.0,521725957.0
1875,2020-02-19,46992019710.0,5298677185.0,1307.0,136889052.0,3096501889.0,843777656.0,106656863.0,3044643.0,438696625.0
1876,2020-02-20,44925260237.0,5500324693.0,2677.0,187866681.0,3138024579.0,946434289.0,155607937.0,1803875.0,496888762.0
1877,2020-02-21,40930547513.0,5579449656.0,3695.0,157652567.0,2626495845.0,978201788.0,135902789.0,1364560.0,467029257.0
1878,2020-02-22,35838025154.0,5547090434.0,3273.0,156145895.0,2190665842.0,947030401.0,133451986.0,1217155.0,398582854.0
1879,2020-02-23,41185185761.0,5702486428.0,466.0,180747902.0,2313819448.0,902539669.0,133676244.0,1428219.0,432366514.0
1880,2020-02-24,45080496648.0,6355612214.0,3404.0,159143744.0,2472100400.0,884387173.0,145906857.0,1595533.0,465871328.0
1881,2020-02-25,42515259129.0,5755711246.0,667.0,178541404.0,2590099692.0,868833032.0,150564887.0,1472006.0,461517993.0
1882,2020-02-26,50420050762.0,6518313483.0,3321.0,201370789.0,3273784862.0,939230803.0,143680078.0,2055137.0,505300519.0
1883,2020-02-27,45470195695.0,5649302854.0,5215.0,162813946.0,2775673347.0,955652217.0,126899794.0,1338647.0,452957399.0
1884,2020-02-28,44605450443.0,5266399749.0,5564.0,153544453.0,2468502732.0,964429503.0,108152732.0,1403260.0,419431446.0
1885,2020-02-29,35792392544.0,4168117352.0,3504.0,146635830.0,2061348763.0,756043899.0,100216473.0,806611.0,318679471.0
1886,2020-03-01,35349164300.0,4317287191.0,2158.0,162437207.0,2086828072.0,765429157.0,101124199.0,746880.0,360604910.0
1887,2020-03-02,42857674409.0,5309970238.0,4274.0,165788612.0,2466061224.0,803239980.0,109758408.0,1092632.0,397777572.0
1888,2020-03-03,42386715821.0,5412760345.0,4599.0,174988479.0,2524293730.0,729643777.0,102197698.0,784455.0,407088469.0
1889,2020-03-04,34746706368.0,4429853608.0,1691.0,144601436.0,2280839542.0,667762324.0,100092058.0,822610.0,381787289.0
1890,2020-03-05,39698054597.0,4712202709.0,76.0,104912777.0,2299594699.0,657743095.0,96929512.0,991505.0,421868545.0
1891,2020-03-06,40826885651.0,4766934524.0,106.0,100268192.0,2423236344.0,687180265.0,135250724.0,1122921.0,428300799.0
1892,2020-03-07,36216930370.0,4258036532.0,20.0,88138038.0,2109420975.0,1565980271.0,106259049.0,1163195.0,411529339.0
1893,2020-03-08,39973102121.0,4523736331.0,5.0,101738284.0,2627253062.0,684992535.0,125719617.0,1207645.0,488233342.0
1894,2020-03-09,46936995808.0,5097423294.0,61.0,137033008.0,2796925948.0,728171290.0,140007109.0,1365334.0,549172784.0
1895,2020-03-10,42213940994.0,3945792927.0,764.0,115431584.0,2317233373.0,630281910.0,112635716.0,884507.0,416858440.0
1896,2020-03-11,38682762605.0,3807551814.0,233.0,107425626.0,2130165442.0,581171477.0,108297098.0,846492.0,408137347.0
1897,2020-03-12,53980357243.0,5417383296.0,54.0,167892774.0,3547958418.0,639947953.0,151985291.0,1542267.0,526211822.0
1898,2020-03-13,74156772075.0,7552238198.0,1831.0,218676976.0,5160523077.0,763167995.0,199341044.0,1496890.0,747877049.0
1899,2020-03-14,36154506008.0,3270465986.0,7.0,113389101.0,2310448365.0,476112432.0,110312283.0,784453.0,375613371.0
1900,2020-03-15,33997889639.0,3434485463.0,0.0,119811060.0,2197842519.0,449031165.0,115596879.0,750035.0,362487211.0
1901,2020-03-16,45368026430.0,4079630236.0,73.0,134329668.0,2646513874.0,483830041.0,140151762.0,600552.0,422559303.0
1902,2020-03-17,38622642935.0,3289527849.0,0.0,102697604.0,2134494360.0,436624179.0,118316899.0,932008.0,330129256.0
1903,2020-03-18,37878801016.0,3170415992.0,127.0,102196814.0,1964626837.0,773775691.0,126475263.0,641235.0,337020832.0
1904,2020-03-19,51000731797.0,4157185543.0,1916.0,251888350.0,2590533670.0,1003586345.0,146341277.0,1147997.0,457344869.0
1905,2020-03-20,54442976103.0,4537692970.0,645.0,188170528.0,2946481356.0,1042135792.0,146612114.0,1358950.0,403266374.0
1906,2020-03-21,42494390880.0,3438721430.0,5.0,166141811.0,2068099167.0,986049950.0,130652357.0,759678.0,356478474.0
1907,2020-03-22,40099664740.0,3148219029.0,204.0,161287088.0,1864979798.0,730950699.0,122269184.0,808363.0,329105985.0
1908,2020-03-23,46491916000.0,3598154774.0,854.0,166551897.0,2117431211.0,736364752.0,136337241.0,3128716.0,359628965.0
1909,2020-03-24,48221910672.0,3331925793.0,78.0,177134005.0,2155981658.0,639036031.0,159747274.0,2726412.0,366272224.0
1910,2020-03-25,44590107888.0,3133347522.0,0.0,163367839.0,2096308696.0,624452433.0,148032623.0,535946.0,312768244.0
1911,2020-03-26,35319797642.0,2827963692.0,218.0,162455890.0,2236102811.0,545562326.0,174836443.0,518417.0,305069105.0
1912,2020-03-27,34585598367.0,2962853270.0,216.0,166326062.0,2849306896.0,631912468.0,143918809.0,393674.0,308504165.0
1913,2020-03-28,34885225901.0,3119837445.0,71.0,169979142.0,2689925753.0,696562609.0,133440622.0,876276.0,340909985.0
1914,2020-03-29,28373690931.0,2683734233.0,577.0,156619235.0,1996124443.0,498397550.0,109300931.0,2150574.0,266559124.0
1915,2020-03-29,37101651525.0,3318334905.0,295.0,163244392.0,2131319206.0,585147951.0,126748553.0,3676045.0,315377995.0
1916,2020-03-30,32786468812.0,3359087002.0,924.0,156195510.0,2101862050.0,516333154.0,128899405.0,2930924.0,327644886.0
1917,2020-03-31,40346426266.0,3303999600.0,116.0,163418627.0,2053108172.0,537358330.0,118501640.0,633570.0,302527865.0
1918,2020-04-01,47660646124.0,3985953572.0,9.0,165879605.0,2352651038.0,591293710.0,126496182.0,1366373.0,409126334.0
1919,2020-04-02,38976504903.0,3482692346.0,525.0,161121845.0,2106869711.0,570157994.0,148716587.0,662429.0,381441115.0
1920,2020-04-03,33185988584.0,3229457622.0,71.0,160849686.0,1793826153.0,574298372.0,158229659.0,549279.0,331158440.0
1921,2020-04-04,29510409856.0,3084146015.0,10.0,152557918.0,1660971367.0,510493896.0,136144802.0,480140.0,330675377.0
1922,2020-04-05,46896904615.0,4287968687.0,89.0,173173223.0,2529832372.0,679611798.0,158426176.0,1314562.0,528856126.0
1923,2020-04-06,44243482668.0,4391267713.0,45.0,129399793.0,2626151910.0,711647907.0,145869304.0,1337941.0,535973254.0
1924,2020-04-07,37563249549.0,3831132142.0,129.0,116283369.0,2091042647.0,743872422.0,107481975.0,679209.0,355554036.0
1925,2020-04-08,34815139178.0,3628019378.0,30.0,109954538.0,1878628668.0,960424912.0,97345360.0,702197.0,420784745.0
1926,2020-04-09,43622840992.0,4008964133.0,7.0,122108790.0,2105282079.0,955922250.0,113198866.0,635482.0,461485326.0
1927,2020-04-10,31222085946.0,3374908252.0,492.0,161367396.0,1847482831.0,828165943.0,98767430.0,463808.0,426515998.0
1928,2020-04-11,35759567632.0,3639638078.0,0.0,169892709.0,2087857417.0,740225924.0,119263979.0,521158.0,411810328.0
1929,2020-04-12,38619308647.0,3998289644.0,58.0,167357650.0,2253497429.0,822272099.0,125827600.0,668807.0,530770069.0
1930,2020-04-13,34110434052.0,3713345006.0,70.0,188937615.0,1889687587.0,713557789.0,117293261.0,759217.0,507234997.0
1931,2020-04-14,32288311031.0,3696959521.0,5.0,169903672.0,1963736221.0,683118901.0,127558965.0,633300.0,468836578.0
1932,2020-04-15,46783242377.0,4985504369.0,285.0,179859738.0,2610251456.0,929231360.0,130989658.0,1785724.0,628082822.0
1933,2020-04-17,32447188386.0,4508378329.0,3632.0,168186509.0,1918245143.0,878844408.0,114264444.0,835195.0,534672464.0
1934,2020-04-18,31311210215.0,4563334114.0,1180.0,172576560.0,1904866741.0,1008091362.0,108020970.0,1937454.0,523219785.0
1935,2020-04-19,37747113936.0,4293209435.0,1432.0,169715146.0,2364973860.0,1005447851.0,113779664.0,1204588.0,742154168.0
1936,2020-04-20,32589741511.0,3954491838.0,1620.0,163652750.0,1912728846.0,758115398.0,101994360.0,1312092.0,495416209.0
1937,2020-04-21,33249153866.0,4029531589.0,1120.0,163753943.0,1783803231.0,903671788.0,101247964.0,474689.0,561155181.0
1938,2020-04-22,43500782316.0,4757478698.0,2343.0,179000350.0,2271111354.0,905211135.0,107540688.0,1991514.0,993914721.0
1939,2020-04-23,34636526286.0,4786600723.0,4292.0,209562151.0,1853837706.0,699996322.0,116367364.0,1105292.0,671248452.0
1940,2020-04-24,32941541447.0,4769855704.0,3026.0,229810398.0,1648491142.0,862671933.0,102455403.0,692739.0,526584850.0
1941,2020-04-25,33070154491.0,4687873111.0,3074.0,287859775.0,1692427521.0,905216411.0,95013548.0,983058.0,550894044.0
1942,2020-04-26,36162144725.0,4473729902.0,2286.0,276033020.0,1792695610.0,842372386.0,97849932.0,984195.0,711801196.0
1943,2020-04-27,33187959921.0,4413476561.0,2516.0,254905520.0,2515531348.0,744465562.0,110007751.0,782915.0,820842387.0
1944,2020-04-28,60201052203.0,5673988960.0,5821.0,295698249.0,3041995823.0,956420774.0,146559090.0,2172655.0,929790801.0
1945,2020-04-29,66964629541.0,5724477325.0,4487.0,298563815.0,3145263527.0,1039630361.0,146714147.0,1984574.0,859662107.0
1946,2020-04-30,44068389997.0,4581731065.0,3977.0,282886977.0,2306876493.0,718770032.0,105952990.0,1247210.0,764134318.0
1947,2020-05-01,40134388683.0,4453777871.0,3313.0,269155283.0,2170661654.0,654590511.0,90574303.0,969177.0,721153691.0
1948,2020-05-02,47101785174.0,4667453994.0,1615.0,265156925.0,2182399826.0,713193612.0,93103079.0,1043870.0,755013661.0
1949,2020-05-03,45718796276.0,4488284400.0,615.0,261454253.0,2462194723.0,747792141.0,106891678.0,1599348.0,701073658.0
1950,2020-05-04,43148462663.0,4187625277.0,605.0,245861118.0,2104127661.0,648121934.0,96201776.0,868474.0,572848081.0
1951,2020-05-05,49371886931.0,4575858023.0,1690.0,251393346.0,2159327467.0,639791213.0,110256062.0,5704511.0,634319026.0
1952,2020-05-06,61112700562.0,5080727910.0,5507.0,284491226.0,2582702615.0,727970990.0,138695139.0,6814447.0,676902337.0
1953,2020-05-07,51780748042.0,4780707207.0,8314.0,291757355.0,2460030844.0,778337522.0,127093700.0,3215822.0,615940985.0
1954,2020-05-08,46566121841.0,4740601428.0,8266.0,294993696.0,2543805062.0,697954016.0,98564079.0,1739553.0,615949072.0
1955,2020-05-09,63325279337.0,5783062532.0,1344.0,290801097.0,3067472277.0,863438015.0,122447899.0,1716458.0,820471098.0
1956,2020-05-10,57119858802.0,5121746343.0,3291.0,277646033.0,2470709527.0,765034467.0,126280816.0,1370990.0,676862243.0
1957,2020-05-11,42142717533.0,4734936547.0,548.0,262934538.0,2056508741.0,667923432.0,96195506.0,1662208.0,717258193.0
1958,2020-05-12,45558144023.0,4565388581.0,3873.0,265878080.0,1947109951.0,570973672.0,124797980.0,1560502.0,668016410.0
1959,2020-05-13,56426907637.0,5023559798.0,2943.0,283778649.0,2154131805.0,627997584.0,133001582.0,1944710.0,667445362.0
1960,2020-05-14,48158802327.0,4340414828.0,3996.0,261080156.0,2046326382.0,581106000.0,86992618.0,1147311.0,589459285.0
1961,2020-05-15,36164766408.0,3879155974.0,1766.0,254666485.0,1794850124.0,515070521.0,80487573.0,881689.0,433441328.0
1962,2020-05-16,40084250663.0,3901110454.0,3009.0,258469067.0,1752063749.0,589570871.0,77806647.0,1375934.0,530947005.0
1963,2020-05-17,41827139896.0,4473025831.0,4083.0,265626959.0,1968537517.0,608744105.0,115135484.0,1373470.0,594262835.0
1964,2020-05-18,39254288955.0,3612370257.0,686.0,182890489.0,1973351018.0,554964244.0,91126914.0,898102.0,427647345.0
1965,2020-05-19,36546239703.0,3448255432.0,797.0,178925411.0,1933723829.0,597284977.0,78167576.0,1253055.0,530728877.0
1966,2020-05-20,39326160532.0,3143718509.0,6570.0,200924557.0,1753934487.0,586347434.0,76233560.0,3957712.0,504379554.0
1967,2020-05-21,29810773699.0,2908274408.0,4625.0,215355485.0,1852264124.0,556859676.0,78674215.0,3041291.0,473521124.0
1968,2020-05-22,27727866812.0,2576920703.0,4035.0,208878705.0,1459815520.0,513469083.0,71353733.0,1834550.0,400282442.0
1969,2020-05-23,32518803300.0,2656112321.0,4472.0,186657328.0,1447641496.0,512377464.0,66759857.0,3512559.0,390536763.0
1970,2020-05-24,31288157264.0,2701310002.0,3248.0,214669452.0,1671594106.0,508879389.0,68863746.0,5666238.0,450549233.0
1971,2020-05-25,29584186947.0,2475471673.0,1224.0,185485979.0,1585691777.0,495076927.0,67047717.0,3007645.0,371589056.0
1972,2020-05-26,32740536902.0,2757608482.0,335.0,186186772.0,1535112977.0,523289542.0,82741303.0,2658258.0,437929645.0
1973,2020-05-27,34367073114.0,2743046058.0,346.0,220213442.0,1615654544.0,534875873.0,90819942.0,1892830.0,453361150.0
1974,2020-05-28,32896642044.0,2632197768.0,842.0,200485433.0,1477357235.0,543069504.0,91611440.0,1381463.0,440276090.0
1975,2020-05-29,32722975141.0,2852777896.0,773.0,200708874.0,1683149544.0,664882092.0,93931827.0,2334715.0,510303238.0
1976,2020-05-30,27773290299.0,2637761668.0,1113.0,188184731.0,1737139256.0,630713754.0,94692776.0,2288805.0,636177470.0
1977,2020-05-31,35198901068.0,3035652544.0,1577.0,195748335.0,1702904267.0,672681297.0,110295490.0,2710208.0,620504741.0
1978,2020-06-01,39137252109.0,3060955005.0,254.0,200119264.0,1850078103.0,667063944.0,104360974.0,3370332.0,798043368.0
1979,2020-06-02,25007459262.0,2691495449.0,251.0,190021630.0,1335828090.0,543490756.0,79429170.0,4686652.0,625675420.0
1980,2020-06-03,25921805072.0,2697436350.0,5589.0,194078582.0,1368430496.0,520061826.0,77902720.0,2530240.0,728954392.0
1981,2020-06-04,23509628646.0,2551367878.0,5971.0,188846627.0,1264429379.0,488123894.0,63952401.0,2238100.0,643282514.0
1982,2020-06-05,20438419222.0,2160092222.0,2121.0,175988365.0,1048611012.0,433042584.0,57757849.0,10297623.0,499450887.0
1983,2020-06-06,25015250846.0,2385218875.0,338.0,188151455.0,1141964765.0,445218076.0,69552239.0,6757217.0,497548454.0
1984,2020-06-07,21486346312.0,2357747091.0,1152.0,187140783.0,1042709461.0,412820644.0,64946265.0,3550471.0,394984022.0
1985,2020-06-08,23717842783.0,2141209283.0,2332.0,175910197.0,1108186467.0,393727399.0,56011063.0,8390647.0,431553013.0
1986,2020-06-09,25706567601.0,2146762421.0,2931.0,182748021.0,1106635421.0,422045840.0,68572680.0,8907148.0,462922723.0
1987,2020-06-10,30247143440.0,2554226325.0,2497.0,183212798.0,1354031836.0,488692369.0,72190681.0,5145969.0,590529752.0
1988,2020-06-11,22610564515.0,2260548556.0,3398.0,194920048.0,1157151094.0,443348159.0,63717399.0,8214491.0,463002957.0
1989,2020-06-12,17564322315.0,1739835590.0,5032.0,188981850.0,1050423848.0,401978661.0,54550213.0,38048637.0,388991889.0
1990,2020-06-13,18991732746.0,1782403292.0,2501.0,173334481.0,1023497502.0,378719813.0,54717590.0,17374113.0,389719568.0
1991,2020-06-14,26699704768.0,2090717318.0,2393.0,198803041.0,1315332448.0,414082190.0,75859953.0,34817963.0,475868940.0
1992,2020-06-15,21565537209.0,1841455099.0,4421.0,196212619.0,1158919075.0,355432167.0,66113216.0,29531712.0,422477438.0
1993,2020-06-16,20177709879.0,1996899442.0,4216.0,185083517.0,1323161116.0,371099134.0,72558345.0,22238106.0,460635041.0
1994,2020-06-17,17770083003.0,1576467272.0,4571.0,171388606.0,1045504279.0,277859287.0,68676380.0,24890892.0,396472624.0
1995,2020-06-18,19632223107.0,1712639222.0,1796.0,173280984.0,1097387856.0,275894384.0,71873037.0,16204505.0,409199952.0
1996,2020-06-19,17130541557.0,1500492583.0,2982.0,158275082.0,966690908.0,302895456.0,64316630.0,12360264.0,373213605.0
1997,2020-06-20,15324301169.0,1362753187.0,608.0,169917761.0,893641269.0,275515162.0,60392361.0,7525306.0,329921806.0
1998,2020-06-21,21104009514.0,1659721584.0,348.0,173530825.0,1209278721.0,278429245.0,82556416.0,12808449.0,414440267.0
1999,2020-06-22,17006433272.0,1365925951.0,506.0,171604774.0,1093605185.0,318605417.0,85517277.0,9145851.0,377047281.0
2000,2020-06-23,18961716076.0,1493695398.0,403.0,178380748.0,1138044691.0,268137797.0,72674399.0,8246477.0,372491015.0
2001,2020-06-24,18616048626.0,1311840193.0,4764.0,160003354.0,1055030012.0,200313209.0,68046486.0,5162697.0,331356547.0
2002,2020-06-25,18341465837.0,1714646169.0,2811.0,151319087.0,1269492277.0,189178540.0,63054728.0,4744368.0,314879213.0
2003,2020-06-26,17273093144.0,1453347400.0,5302.0,152534000.0,1142888783.0,191819541.0,61079906.0,10525927.0,283951205.0
2004,2020-06-27,14560870760.0,1337385786.0,1915.0,172693834.0,1139431604.0,187749041.0,54082128.0,7337713.0,220022782.0
2005,2020-06-28,16460547078.0,1668680719.0,2787.0,172655788.0,1164729579.0,210228706.0,63712363.0,4217129.0,291925173.0
2006,2020-06-29,15735797744.0,1390313389.0,5047.0,165641131.0,1010363683.0,192582138.0,64386025.0,4927430.0,289552123.0
2007,2020-06-30,15971550355.0,1220528740.0,3483.0,152549214.0,1115989502.0,222432902.0,64478705.0,12531259.0,316808164.0
2008,2020-07-01,16338916796.0,1339074369.0,5038.0,110789127.0,1053683055.0,185441797.0,95975517.0,8377083.0,290632981.0
2009,2020-07-02,13078970999.0,1122905126.0,1786.0,111575143.0,976699960.0,177265307.0,85530135.0,5182571.0,204165764.0
2010,2020-07-03,12290528515.0,1173145659.0,3104.0,109218071.0,1000145449.0,177759738.0,68098224.0,6227598.0,218498800.0
2011,2020-07-04,12903406143.0,1170070065.0,3422.0,110140542.0,969679447.0,174233784.0,76099632.0,4236909.0,202429385.0
2012,2020-07-05,17889263252.0,1743603778.0,3285.0,132105139.0,1423923826.0,249772267.0,74125362.0,6481213.0,279337235.0
